Kommune;Indikator;Indikator_Original;Einheit;Jahr;Wert;Dateiname
Essen, kreisfreie Stadt;Vorzeitige Sterblichkeit - Gesamt;Vorzeitige Sterblichkeit - Gesamt (Todesfälle je 1.000 Einwohner:innen);Todesfälle je 1.000 Einwohner:innen;2021;3.0;essen_Vorzeitige_Sterblichkeit.csv
Essen, kreisfreie Stadt;Vorzeitige Sterblichkeit - Gesamt;Vorzeitige Sterblichkeit - Gesamt (Todesfälle je 1.000 Einwohner:innen);Todesfälle je 1.000 Einwohner:innen;2022;3.1;essen_Vorzeitige_Sterblichkeit.csv
Essen, kreisfreie Stadt;Vorzeitige Sterblichkeit - Gesamt;Vorzeitige Sterblichkeit - Gesamt (Todesfälle je 1.000 Einwohner:innen);Todesfälle je 1.000 Einwohner:innen;2023;3.0;essen_Vorzeitige_Sterblichkeit.csv
Essen, kreisfreie Stadt;Wohnfläche pro Person;Wohnfläche pro Person (m²);m²;2016;40.1;essen_Wohnflaeche.csv
Essen, kreisfreie Stadt;Wohnfläche pro Person;Wohnfläche pro Person (m²);m²;2017;40.1;essen_Wohnflaeche.csv
Essen, kreisfreie Stadt;Wohnfläche pro Person;Wohnfläche pro Person (m²);m²;2018;40.5;essen_Wohnflaeche.csv
Essen, kreisfreie Stadt;Wohnfläche pro Person;Wohnfläche pro Person (m²);m²;2019;40.5;essen_Wohnflaeche.csv
Essen, kreisfreie Stadt;Wohnfläche pro Person;Wohnfläche pro Person (m²);m²;2020;40.6;essen_Wohnflaeche.csv
Essen, kreisfreie Stadt;Wohnfläche pro Person;Wohnfläche pro Person (m²);m²;2021;41.0;essen_Wohnflaeche.csv
Essen, kreisfreie Stadt;Wohnfläche pro Person;Wohnfläche pro Person (m²);m²;2022;40.8;essen_Wohnflaeche.csv
Essen, kreisfreie Stadt;Wohnfläche pro Person;Wohnfläche pro Person (m²);m²;2023;40.9;essen_Wohnflaeche.csv
Essen, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Apotheke;Wohnungsnahe Grundversorgung - Apotheke (Meter);Meter;2016;;essen_Wohnungsnahe_Apotheke.csv
Essen, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Apotheke;Wohnungsnahe Grundversorgung - Apotheke (Meter);Meter;2017;;essen_Wohnungsnahe_Apotheke.csv
Essen, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Apotheke;Wohnungsnahe Grundversorgung - Apotheke (Meter);Meter;2018;;essen_Wohnungsnahe_Apotheke.csv
Essen, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Apotheke;Wohnungsnahe Grundversorgung - Apotheke (Meter);Meter;2019;;essen_Wohnungsnahe_Apotheke.csv
Essen, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Apotheke;Wohnungsnahe Grundversorgung - Apotheke (Meter);Meter;2020;;essen_Wohnungsnahe_Apotheke.csv
Essen, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Apotheke;Wohnungsnahe Grundversorgung - Apotheke (Meter);Meter;2021;523.0;essen_Wohnungsnahe_Apotheke.csv
Essen, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Apotheke;Wohnungsnahe Grundversorgung - Apotheke (Meter);Meter;2022;;essen_Wohnungsnahe_Apotheke.csv
Essen, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Apotheke;Wohnungsnahe Grundversorgung - Apotheke (Meter);Meter;2023;;essen_Wohnungsnahe_Apotheke.csv
Essen, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Grundschule;Wohnungsnahe Grundversorgung - Grundschule (Meter);Meter;2016;;essen_Wohnungsnahe_Grundschule.csv
Essen, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Grundschule;Wohnungsnahe Grundversorgung - Grundschule (Meter);Meter;2017;;essen_Wohnungsnahe_Grundschule.csv
Essen, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Grundschule;Wohnungsnahe Grundversorgung - Grundschule (Meter);Meter;2018;529.0;essen_Wohnungsnahe_Grundschule.csv
Essen, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Grundschule;Wohnungsnahe Grundversorgung - Grundschule (Meter);Meter;2019;;essen_Wohnungsnahe_Grundschule.csv
Essen, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Grundschule;Wohnungsnahe Grundversorgung - Grundschule (Meter);Meter;2020;;essen_Wohnungsnahe_Grundschule.csv
Essen, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Grundschule;Wohnungsnahe Grundversorgung - Grundschule (Meter);Meter;2021;531.0;essen_Wohnungsnahe_Grundschule.csv
Essen, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Grundschule;Wohnungsnahe Grundversorgung - Grundschule (Meter);Meter;2022;;essen_Wohnungsnahe_Grundschule.csv
Essen, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Grundschule;Wohnungsnahe Grundversorgung - Grundschule (Meter);Meter;2023;;essen_Wohnungsnahe_Grundschule.csv
Essen, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Hausarzt;Wohnungsnahe Grundversorgung - Hausarzt (Meter);Meter;2016;;essen_Wohnungsnaher_Hausarzt.csv
Essen, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Hausarzt;Wohnungsnahe Grundversorgung - Hausarzt (Meter);Meter;2017;;essen_Wohnungsnaher_Hausarzt.csv
Essen, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Hausarzt;Wohnungsnahe Grundversorgung - Hausarzt (Meter);Meter;2018;;essen_Wohnungsnaher_Hausarzt.csv
Essen, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Hausarzt;Wohnungsnahe Grundversorgung - Hausarzt (Meter);Meter;2019;;essen_Wohnungsnaher_Hausarzt.csv
Essen, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Hausarzt;Wohnungsnahe Grundversorgung - Hausarzt (Meter);Meter;2020;;essen_Wohnungsnaher_Hausarzt.csv
Essen, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Hausarzt;Wohnungsnahe Grundversorgung - Hausarzt (Meter);Meter;2021;425.0;essen_Wohnungsnaher_Hausarzt.csv
Essen, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Hausarzt;Wohnungsnahe Grundversorgung - Hausarzt (Meter);Meter;2022;;essen_Wohnungsnaher_Hausarzt.csv
Essen, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Hausarzt;Wohnungsnahe Grundversorgung - Hausarzt (Meter);Meter;2023;;essen_Wohnungsnaher_Hausarzt.csv
Essen, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Supermarkt;Wohnungsnahe Grundversorgung - Supermarkt (Meter);Meter;2016;;essen_Wohnungsnaher_Supermarkt.csv
Essen, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Supermarkt;Wohnungsnahe Grundversorgung - Supermarkt (Meter);Meter;2017;;essen_Wohnungsnaher_Supermarkt.csv
Essen, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Supermarkt;Wohnungsnahe Grundversorgung - Supermarkt (Meter);Meter;2018;;essen_Wohnungsnaher_Supermarkt.csv
Essen, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Supermarkt;Wohnungsnahe Grundversorgung - Supermarkt (Meter);Meter;2019;;essen_Wohnungsnaher_Supermarkt.csv
Essen, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Supermarkt;Wohnungsnahe Grundversorgung - Supermarkt (Meter);Meter;2020;;essen_Wohnungsnaher_Supermarkt.csv
Essen, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Supermarkt;Wohnungsnahe Grundversorgung - Supermarkt (Meter);Meter;2021;477.0;essen_Wohnungsnaher_Supermarkt.csv
Essen, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Supermarkt;Wohnungsnahe Grundversorgung - Supermarkt (Meter);Meter;2022;;essen_Wohnungsnaher_Supermarkt.csv
Essen, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Supermarkt;Wohnungsnahe Grundversorgung - Supermarkt (Meter);Meter;2023;;essen_Wohnungsnaher_Supermarkt.csv
Hagen, kreisfreie Stadt;Abwasserbehandlung;Abwasserbehandlung (%);%;2016;;hagen_Abwasserbehandlung.csv
Hagen, kreisfreie Stadt;Abwasserbehandlung;Abwasserbehandlung (%);%;2017;;hagen_Abwasserbehandlung.csv
Hagen, kreisfreie Stadt;Abwasserbehandlung;Abwasserbehandlung (%);%;2018;;hagen_Abwasserbehandlung.csv
Hagen, kreisfreie Stadt;Abwasserbehandlung;Abwasserbehandlung (%);%;2019;100.0;hagen_Abwasserbehandlung.csv
Hagen, kreisfreie Stadt;Abwasserbehandlung;Abwasserbehandlung (%);%;2020;100.0;hagen_Abwasserbehandlung.csv
Hagen, kreisfreie Stadt;Abwasserbehandlung;Abwasserbehandlung (%);%;2021;100.0;hagen_Abwasserbehandlung.csv
Hagen, kreisfreie Stadt;Abwasserbehandlung;Abwasserbehandlung (%);%;2022;100.0;hagen_Abwasserbehandlung.csv
Hagen, kreisfreie Stadt;Abwasserbehandlung;Abwasserbehandlung (%);%;2023;100.0;hagen_Abwasserbehandlung.csv
Hagen, kreisfreie Stadt;Beschäftigungsquote;Beschäftigungsquote (%);%;2016;54.2;hagen_Beschaeftigungsquote.csv
Hagen, kreisfreie Stadt;Beschäftigungsquote;Beschäftigungsquote (%);%;2017;55.6;hagen_Beschaeftigungsquote.csv
Hagen, kreisfreie Stadt;Beschäftigungsquote;Beschäftigungsquote (%);%;2018;56.5;hagen_Beschaeftigungsquote.csv
Hagen, kreisfreie Stadt;Beschäftigungsquote;Beschäftigungsquote (%);%;2019;57.6;hagen_Beschaeftigungsquote.csv
Hagen, kreisfreie Stadt;Beschäftigungsquote;Beschäftigungsquote (%);%;2020;57.2;hagen_Beschaeftigungsquote.csv
Hagen, kreisfreie Stadt;Beschäftigungsquote;Beschäftigungsquote (%);%;2021;58.5;hagen_Beschaeftigungsquote.csv
Hagen, kreisfreie Stadt;Beschäftigungsquote;Beschäftigungsquote (%);%;2022;59.1;hagen_Beschaeftigungsquote.csv
Hagen, kreisfreie Stadt;Beschäftigungsquote;Beschäftigungsquote (%);%;2023;59.2;hagen_Beschaeftigungsquote.csv
Hagen, kreisfreie Stadt;Breitbandversorgung - Private Haushalte;Breitbandversorgung - Private Haushalte (%);%;2016;;hagen_Breitbandversorgung_Haushalte.csv
Hagen, kreisfreie Stadt;Breitbandversorgung - Private Haushalte;Breitbandversorgung - Private Haushalte (%);%;2017;84.7;hagen_Breitbandversorgung_Haushalte.csv
Hagen, kreisfreie Stadt;Breitbandversorgung - Private Haushalte;Breitbandversorgung - Private Haushalte (%);%;2018;;hagen_Breitbandversorgung_Haushalte.csv
Hagen, kreisfreie Stadt;Breitbandversorgung - Private Haushalte;Breitbandversorgung - Private Haushalte (%);%;2019;;hagen_Breitbandversorgung_Haushalte.csv
Hagen, kreisfreie Stadt;Breitbandversorgung - Private Haushalte;Breitbandversorgung - Private Haushalte (%);%;2020;98.0;hagen_Breitbandversorgung_Haushalte.csv
Hagen, kreisfreie Stadt;Breitbandversorgung - Private Haushalte;Breitbandversorgung - Private Haushalte (%);%;2021;98.2;hagen_Breitbandversorgung_Haushalte.csv
Hagen, kreisfreie Stadt;Breitbandversorgung - Private Haushalte;Breitbandversorgung - Private Haushalte (%);%;2022;97.9;hagen_Breitbandversorgung_Haushalte.csv
Hagen, kreisfreie Stadt;Breitbandversorgung - Private Haushalte;Breitbandversorgung - Private Haushalte (%);%;2023;;hagen_Breitbandversorgung_Haushalte.csv
Hagen, kreisfreie Stadt;Eingebürgerte im Jahr;Eingebürgerte im Jahr (%);%;2016;1.4;hagen_Einbuergerungen.csv
Hagen, kreisfreie Stadt;Eingebürgerte im Jahr;Eingebürgerte im Jahr (%);%;2017;1.2;hagen_Einbuergerungen.csv
Hagen, kreisfreie Stadt;Eingebürgerte im Jahr;Eingebürgerte im Jahr (%);%;2018;1.0;hagen_Einbuergerungen.csv
Hagen, kreisfreie Stadt;Eingebürgerte im Jahr;Eingebürgerte im Jahr (%);%;2019;1.0;hagen_Einbuergerungen.csv
Hagen, kreisfreie Stadt;Eingebürgerte im Jahr;Eingebürgerte im Jahr (%);%;2020;0.7;hagen_Einbuergerungen.csv
Hagen, kreisfreie Stadt;Eingebürgerte im Jahr;Eingebürgerte im Jahr (%);%;2021;1.1;hagen_Einbuergerungen.csv
Hagen, kreisfreie Stadt;Eingebürgerte im Jahr;Eingebürgerte im Jahr (%);%;2022;2.2;hagen_Einbuergerungen.csv
Hagen, kreisfreie Stadt;Eingebürgerte im Jahr;Eingebürgerte im Jahr (%);%;2023;2.5;hagen_Einbuergerungen.csv
Hagen, kreisfreie Stadt;Erwerbstätige Aufstocker:innen - Gesamt;Erwerbstätige Aufstocker:innen - Gesamt (%);%;2016;24.1;hagen_Erwerbstaetige_Aufstockende.csv
Hagen, kreisfreie Stadt;Erwerbstätige Aufstocker:innen - Gesamt;Erwerbstätige Aufstocker:innen - Gesamt (%);%;2017;24.1;hagen_Erwerbstaetige_Aufstockende.csv
Hagen, kreisfreie Stadt;Erwerbstätige Aufstocker:innen - Gesamt;Erwerbstätige Aufstocker:innen - Gesamt (%);%;2018;23.6;hagen_Erwerbstaetige_Aufstockende.csv
Hagen, kreisfreie Stadt;Erwerbstätige Aufstocker:innen - Gesamt;Erwerbstätige Aufstocker:innen - Gesamt (%);%;2019;23.3;hagen_Erwerbstaetige_Aufstockende.csv
Hagen, kreisfreie Stadt;Erwerbstätige Aufstocker:innen - Gesamt;Erwerbstätige Aufstocker:innen - Gesamt (%);%;2020;21.8;hagen_Erwerbstaetige_Aufstockende.csv
Hagen, kreisfreie Stadt;Erwerbstätige Aufstocker:innen - Gesamt;Erwerbstätige Aufstocker:innen - Gesamt (%);%;2021;21.4;hagen_Erwerbstaetige_Aufstockende.csv
Hagen, kreisfreie Stadt;Erwerbstätige Aufstocker:innen - Gesamt;Erwerbstätige Aufstocker:innen - Gesamt (%);%;2022;19.0;hagen_Erwerbstaetige_Aufstockende.csv
Hagen, kreisfreie Stadt;Erwerbstätige Aufstocker:innen - Gesamt;Erwerbstätige Aufstocker:innen - Gesamt (%);%;2023;19.2;hagen_Erwerbstaetige_Aufstockende.csv
Hagen, kreisfreie Stadt;Fertiggestellte Wohngebäude mit erneuerbarer Energie;Fertiggestellte Wohngebäude mit erneuerbarer Energie (%);%;2016;47.0;hagen_Wohngebaeude_erneuerbare_Heizenergie.csv
Hagen, kreisfreie Stadt;Fertiggestellte Wohngebäude mit erneuerbarer Energie;Fertiggestellte Wohngebäude mit erneuerbarer Energie (%);%;2017;67.7;hagen_Wohngebaeude_erneuerbare_Heizenergie.csv
Hagen, kreisfreie Stadt;Fertiggestellte Wohngebäude mit erneuerbarer Energie;Fertiggestellte Wohngebäude mit erneuerbarer Energie (%);%;2018;65.0;hagen_Wohngebaeude_erneuerbare_Heizenergie.csv
Hagen, kreisfreie Stadt;Fertiggestellte Wohngebäude mit erneuerbarer Energie;Fertiggestellte Wohngebäude mit erneuerbarer Energie (%);%;2019;53.1;hagen_Wohngebaeude_erneuerbare_Heizenergie.csv
Hagen, kreisfreie Stadt;Fertiggestellte Wohngebäude mit erneuerbarer Energie;Fertiggestellte Wohngebäude mit erneuerbarer Energie (%);%;2020;39.6;hagen_Wohngebaeude_erneuerbare_Heizenergie.csv
Hagen, kreisfreie Stadt;Fertiggestellte Wohngebäude mit erneuerbarer Energie;Fertiggestellte Wohngebäude mit erneuerbarer Energie (%);%;2021;83.8;hagen_Wohngebaeude_erneuerbare_Heizenergie.csv
Hagen, kreisfreie Stadt;Fertiggestellte Wohngebäude mit erneuerbarer Energie;Fertiggestellte Wohngebäude mit erneuerbarer Energie (%);%;2022;64.1;hagen_Wohngebaeude_erneuerbare_Heizenergie.csv
Hagen, kreisfreie Stadt;Fertiggestellte Wohngebäude mit erneuerbarer Energie;Fertiggestellte Wohngebäude mit erneuerbarer Energie (%);%;2023;84.0;hagen_Wohngebaeude_erneuerbare_Heizenergie.csv
Hagen, kreisfreie Stadt;Finanzmittelsaldo;Finanzmittelsaldo (Euro je Einwohner:in);Euro je Einwohner:in;2016;-144.0;hagen_Finanzmittelsaldo.csv
Hagen, kreisfreie Stadt;Finanzmittelsaldo;Finanzmittelsaldo (Euro je Einwohner:in);Euro je Einwohner:in;2017;472.0;hagen_Finanzmittelsaldo.csv
Hagen, kreisfreie Stadt;Finanzmittelsaldo;Finanzmittelsaldo (Euro je Einwohner:in);Euro je Einwohner:in;2018;282.0;hagen_Finanzmittelsaldo.csv
Hagen, kreisfreie Stadt;Finanzmittelsaldo;Finanzmittelsaldo (Euro je Einwohner:in);Euro je Einwohner:in;2019;234.0;hagen_Finanzmittelsaldo.csv
Hagen, kreisfreie Stadt;Finanzmittelsaldo;Finanzmittelsaldo (Euro je Einwohner:in);Euro je Einwohner:in;2020;164.0;hagen_Finanzmittelsaldo.csv
Hagen, kreisfreie Stadt;Finanzmittelsaldo;Finanzmittelsaldo (Euro je Einwohner:in);Euro je Einwohner:in;2021;156.0;hagen_Finanzmittelsaldo.csv
Hagen, kreisfreie Stadt;Finanzmittelsaldo;Finanzmittelsaldo (Euro je Einwohner:in);Euro je Einwohner:in;2022;288.0;hagen_Finanzmittelsaldo.csv
Hagen, kreisfreie Stadt;Finanzmittelsaldo;Finanzmittelsaldo (Euro je Einwohner:in);Euro je Einwohner:in;2023;134.0;hagen_Finanzmittelsaldo.csv
Hagen, kreisfreie Stadt;Flächeninanspruchnahme;Flächeninanspruchnahme (%);%;2016;36.1;hagen_Flaecheninanspruchnahme.csv
Hagen, kreisfreie Stadt;Flächeninanspruchnahme;Flächeninanspruchnahme (%);%;2017;36.0;hagen_Flaecheninanspruchnahme.csv
Hagen, kreisfreie Stadt;Flächeninanspruchnahme;Flächeninanspruchnahme (%);%;2018;35.8;hagen_Flaecheninanspruchnahme.csv
Hagen, kreisfreie Stadt;Flächeninanspruchnahme;Flächeninanspruchnahme (%);%;2019;36.2;hagen_Flaecheninanspruchnahme.csv
Hagen, kreisfreie Stadt;Flächeninanspruchnahme;Flächeninanspruchnahme (%);%;2020;36.6;hagen_Flaecheninanspruchnahme.csv
Hagen, kreisfreie Stadt;Flächeninanspruchnahme;Flächeninanspruchnahme (%);%;2021;36.6;hagen_Flaecheninanspruchnahme.csv
Hagen, kreisfreie Stadt;Flächeninanspruchnahme;Flächeninanspruchnahme (%);%;2022;36.6;hagen_Flaecheninanspruchnahme.csv
Hagen, kreisfreie Stadt;Flächeninanspruchnahme;Flächeninanspruchnahme (%);%;2023;36.6;hagen_Flaecheninanspruchnahme.csv
Hagen, kreisfreie Stadt;Flächennutzungsintensität;Flächennutzungsintensität (qm/Einwohner:in);qm/Einwohner:in;2016;308.0;hagen_Flaechennutzungsintensitaet.csv
Hagen, kreisfreie Stadt;Flächennutzungsintensität;Flächennutzungsintensität (qm/Einwohner:in);qm/Einwohner:in;2017;307.4;hagen_Flaechennutzungsintensitaet.csv
Hagen, kreisfreie Stadt;Flächennutzungsintensität;Flächennutzungsintensität (qm/Einwohner:in);qm/Einwohner:in;2018;303.8;hagen_Flaechennutzungsintensitaet.csv
Hagen, kreisfreie Stadt;Flächennutzungsintensität;Flächennutzungsintensität (qm/Einwohner:in);qm/Einwohner:in;2019;308.1;hagen_Flaechennutzungsintensitaet.csv
Hagen, kreisfreie Stadt;Flächennutzungsintensität;Flächennutzungsintensität (qm/Einwohner:in);qm/Einwohner:in;2020;310.8;hagen_Flaechennutzungsintensitaet.csv
Hagen, kreisfreie Stadt;Flächennutzungsintensität;Flächennutzungsintensität (qm/Einwohner:in);qm/Einwohner:in;2021;310.9;hagen_Flaechennutzungsintensitaet.csv
Hagen, kreisfreie Stadt;Flächennutzungsintensität;Flächennutzungsintensität (qm/Einwohner:in);qm/Einwohner:in;2022;309.1;hagen_Flaechennutzungsintensitaet.csv
Hagen, kreisfreie Stadt;Flächennutzungsintensität;Flächennutzungsintensität (qm/Einwohner:in);qm/Einwohner:in;2023;308.6;hagen_Flaechennutzungsintensitaet.csv
Hagen, kreisfreie Stadt;Hochqualifizierte am Arbeitsort;Hochqualifizierte am Arbeitsort (%);%;2016;11.1;hagen_Hochqualifizierte_am_Arbeitsort.csv
Hagen, kreisfreie Stadt;Hochqualifizierte am Arbeitsort;Hochqualifizierte am Arbeitsort (%);%;2017;11.3;hagen_Hochqualifizierte_am_Arbeitsort.csv
Hagen, kreisfreie Stadt;Hochqualifizierte am Arbeitsort;Hochqualifizierte am Arbeitsort (%);%;2018;11.6;hagen_Hochqualifizierte_am_Arbeitsort.csv
Hagen, kreisfreie Stadt;Hochqualifizierte am Arbeitsort;Hochqualifizierte am Arbeitsort (%);%;2019;12.0;hagen_Hochqualifizierte_am_Arbeitsort.csv
Hagen, kreisfreie Stadt;Hochqualifizierte am Arbeitsort;Hochqualifizierte am Arbeitsort (%);%;2020;12.5;hagen_Hochqualifizierte_am_Arbeitsort.csv
Hagen, kreisfreie Stadt;Hochqualifizierte am Arbeitsort;Hochqualifizierte am Arbeitsort (%);%;2021;12.8;hagen_Hochqualifizierte_am_Arbeitsort.csv
Hagen, kreisfreie Stadt;Hochqualifizierte am Arbeitsort;Hochqualifizierte am Arbeitsort (%);%;2022;13.3;hagen_Hochqualifizierte_am_Arbeitsort.csv
Hagen, kreisfreie Stadt;Hochqualifizierte am Arbeitsort;Hochqualifizierte am Arbeitsort (%);%;2023;13.7;hagen_Hochqualifizierte_am_Arbeitsort.csv
Hagen, kreisfreie Stadt;Jugendarmut;Jugendarmut (%);%;2016;22.5;hagen_Jugendarmut.csv
Hagen, kreisfreie Stadt;Jugendarmut;Jugendarmut (%);%;2017;22.5;hagen_Jugendarmut.csv
Hagen, kreisfreie Stadt;Jugendarmut;Jugendarmut (%);%;2018;23.3;hagen_Jugendarmut.csv
Hagen, kreisfreie Stadt;Jugendarmut;Jugendarmut (%);%;2019;23.5;hagen_Jugendarmut.csv
Hagen, kreisfreie Stadt;Jugendarmut;Jugendarmut (%);%;2020;24.9;hagen_Jugendarmut.csv
Hagen, kreisfreie Stadt;Jugendarmut;Jugendarmut (%);%;2021;25.6;hagen_Jugendarmut.csv
Hagen, kreisfreie Stadt;Jugendarmut;Jugendarmut (%);%;2022;26.9;hagen_Jugendarmut.csv
Hagen, kreisfreie Stadt;Jugendarmut;Jugendarmut (%);%;2023;26.1;hagen_Jugendarmut.csv
Hagen, kreisfreie Stadt;Kinderarmut;Kinderarmut (%);%;2016;30.0;hagen_Kinderarmut.csv
Hagen, kreisfreie Stadt;Kinderarmut;Kinderarmut (%);%;2017;29.8;hagen_Kinderarmut.csv
Hagen, kreisfreie Stadt;Kinderarmut;Kinderarmut (%);%;2018;30.5;hagen_Kinderarmut.csv
Hagen, kreisfreie Stadt;Kinderarmut;Kinderarmut (%);%;2019;30.4;hagen_Kinderarmut.csv
Hagen, kreisfreie Stadt;Kinderarmut;Kinderarmut (%);%;2020;31.2;hagen_Kinderarmut.csv
Hagen, kreisfreie Stadt;Kinderarmut;Kinderarmut (%);%;2021;30.4;hagen_Kinderarmut.csv
Hagen, kreisfreie Stadt;Kinderarmut;Kinderarmut (%);%;2022;29.8;hagen_Kinderarmut.csv
Hagen, kreisfreie Stadt;Kinderarmut;Kinderarmut (%);%;2023;29.3;hagen_Kinderarmut.csv
Hagen, kreisfreie Stadt;Ladesäuleninfrastruktur;Ladesäuleninfrastruktur (Ladepunkte je 1.000 Einwohner:innen);Ladepunkte je 1.000 Einwohner:innen;2016;0.02;hagen_Ladesaeuleninfrastruktur.csv
Hagen, kreisfreie Stadt;Ladesäuleninfrastruktur;Ladesäuleninfrastruktur (Ladepunkte je 1.000 Einwohner:innen);Ladepunkte je 1.000 Einwohner:innen;2017;0.02;hagen_Ladesaeuleninfrastruktur.csv
Hagen, kreisfreie Stadt;Ladesäuleninfrastruktur;Ladesäuleninfrastruktur (Ladepunkte je 1.000 Einwohner:innen);Ladepunkte je 1.000 Einwohner:innen;2018;0.13;hagen_Ladesaeuleninfrastruktur.csv
Hagen, kreisfreie Stadt;Ladesäuleninfrastruktur;Ladesäuleninfrastruktur (Ladepunkte je 1.000 Einwohner:innen);Ladepunkte je 1.000 Einwohner:innen;2019;0.28;hagen_Ladesaeuleninfrastruktur.csv
Hagen, kreisfreie Stadt;Ladesäuleninfrastruktur;Ladesäuleninfrastruktur (Ladepunkte je 1.000 Einwohner:innen);Ladepunkte je 1.000 Einwohner:innen;2020;0.34;hagen_Ladesaeuleninfrastruktur.csv
Hagen, kreisfreie Stadt;Ladesäuleninfrastruktur;Ladesäuleninfrastruktur (Ladepunkte je 1.000 Einwohner:innen);Ladepunkte je 1.000 Einwohner:innen;2021;0.43;hagen_Ladesaeuleninfrastruktur.csv
Hagen, kreisfreie Stadt;Ladesäuleninfrastruktur;Ladesäuleninfrastruktur (Ladepunkte je 1.000 Einwohner:innen);Ladepunkte je 1.000 Einwohner:innen;2022;0.59;hagen_Ladesaeuleninfrastruktur.csv
Hagen, kreisfreie Stadt;Ladesäuleninfrastruktur;Ladesäuleninfrastruktur (Ladepunkte je 1.000 Einwohner:innen);Ladepunkte je 1.000 Einwohner:innen;2023;0.88;hagen_Ladesaeuleninfrastruktur.csv
Hagen, kreisfreie Stadt;Landschaftsqualität;Landschaftsqualität (Hemerobiewert);Hemerobiewert;2016;;hagen_Landschaftsqualitaet.csv
Hagen, kreisfreie Stadt;Landschaftsqualität;Landschaftsqualität (Hemerobiewert);Hemerobiewert;2017;;hagen_Landschaftsqualitaet.csv
